dataset,image,psnr,ssim,time
BSD100,BSD100_145086,22.89186322351148,0.6380252390729751,0.0020263195037841797
BSD100,BSD100_147091,23.25056883669246,0.7401717121309946,0.0009753704071044922
BSD100,BSD100_148026,19.4184493490444,0.5449148705286487,0.0011115074157714844
BSD100,BSD100_148089,21.248280698390705,0.518890736045745,0.0009489059448242188
BSD100,BSD100_156065,23.157770724544026,0.5104995871766802,0.0010221004486083984
BSD100,BSD100_157055,23.68872038281776,0.7059935108100727,0.0009968280792236328
BSD100,BSD100_159008,24.171006291273667,0.7372485717001442,0.0009963512420654297
BSD100,BSD100_160068,24.534223272514588,0.788373866865698,0.0009860992431640625
BSD100,BSD100_16077,25.105207133122146,0.6668010706118306,0.0009968280792236328
BSD100,BSD100_163085,27.026086080130447,0.7546624145708405,0.000990152359008789
BSD100,BSD100_167062,27.03667764504033,0.8263100224442738,0.0010993480682373047
BSD100,BSD100_167083,18.099006156629766,0.4492603920685146,0.0009179115295410156
BSD100,BSD100_170057,27.13146088583768,0.7514748887933999,0.0009965896606445312
BSD100,BSD100_175032,19.24620357195496,0.35308762924907855,0.0009968280792236328
BSD100,BSD100_175043,22.785751086416507,0.5890160437567817,0.0010080337524414062
BSD100,BSD100_182053,21.949608914045303,0.686573956316062,0.0019214153289794922
BSD100,BSD100_189080,29.55823308606741,0.8337894965112153,0.0
BSD100,BSD100_19021,24.167778604934206,0.6614111109644146,0.0009970664978027344
BSD100,BSD100_196073,26.253504967036566,0.4382717969480255,0.0009963512420654297
BSD100,BSD100_197017,25.56074768772352,0.6483548665977277,0.0009968280792236328
BSD100,BSD100_208001,25.88432479329921,0.6447944277167313,0.0009970664978027344
BSD100,BSD100_210088,27.633763413745797,0.8477209630304013,0.0010764598846435547
BSD100,BSD100_21077,23.63193482742996,0.6478135645108117,0.0010008811950683594
BSD100,BSD100_216081,23.202094006647155,0.6288663934853633,0.0009970664978027344
BSD100,BSD100_219090,24.082135028924302,0.6851556899814737,0.0019986629486083984
BSD100,BSD100_220075,24.16075298328396,0.796394843308616,0.0009868144989013672
BSD100,BSD100_223061,22.586742810690417,0.6003877026639471,0.0009968280792236328
BSD100,BSD100_227092,31.47706968474548,0.8170248565829855,0.0009968280792236328
BSD100,BSD100_229036,20.30041251649941,0.5204465240853828,0.0009961128234863281
BSD100,BSD100_236037,22.91446421615658,0.5740401946435444,0.002004861831665039
BSD100,BSD100_24077,21.94687405980241,0.7564167987209437,0.0009968280792236328
BSD100,BSD100_241004,29.507294574833075,0.7862474276503685,0.0
BSD100,BSD100_241048,22.878831324373607,0.5616521210193265,0.0009965896606445312
BSD100,BSD100_253027,20.147386438379556,0.6246347044794159,0.0010037422180175781
BSD100,BSD100_253055,29.85620692135271,0.7893839834830295,0.0009970664978027344
BSD100,BSD100_260058,30.490198395236416,0.7395452865708708,0.0009970664978027344
BSD100,BSD100_271035,24.42509915129545,0.6685809127302921,0.0009965896606445312
BSD100,BSD100_285079,22.49806157756133,0.5873499631373361,0.0009968280792236328
