dataset,image,psnr,ssim,time
Urban100,Urban100_img_090,29.81276611291975,0.8925195626515352,0.06466969999974026
Urban100,Urban100_img_091,20.652242272372057,0.5473392845991666,0.06709720000026209
Urban100,Urban100_img_092,15.46194666050919,0.462424909880772,0.15100520000032702
Urban100,Urban100_img_093,23.15948151720809,0.809098658614208,0.06140170000026046
Urban100,Urban100_img_094,24.41006448710503,0.6902260957454637,0.06300829999963753
Urban100,Urban100_img_095,17.6892628882665,0.33286105999253784,0.09106609999980719
Urban100,Urban100_img_096,20.291910436354783,0.7112000353568115,0.06975250000004962
Urban100,Urban100_img_097,21.999282774725945,0.6751822987252809,0.06447260000004462
Urban100,Urban100_img_098,18.476232348315143,0.43874760689818676,0.06912550000015472
Urban100,Urban100_img_099,20.743478781393513,0.5949284146316395,0.1025313999998616
Urban100,Urban100_img_100,20.20146597346342,0.5744437902841303,0.09193670000013299
